bath,balcony,price,total_sqft_int,bhk,location_Bhaktapur,location_Kathmandu,location_Lalitpur,availability_Apr,availability_Aug,availability_Dec,availability_Feb,availability_Jan,availability_Jul,availability_Jun,availability_May,availability_Nov,availability_Oct,availability_Ready To Move,availability_Sep,availability_This Month
2.0,2,80.0,940,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,128.0,1460,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,40.0,620,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,0,120.0,1210,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,208.0,1600,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,102.4,1007,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,1,393.6,3628,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,64.0,700,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2,188.8,1569,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,200.0,2437,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,328.0,3270,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,108.8,1130,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,232.0,2247,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,160.0,1715,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,3,424.0,3940,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,416.0,2980,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,91.2,1090,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,185.6,1787,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,520.0,3700,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,148.816,1691,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,152.0,1244,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,44.0,580,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1,107.2,1160,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,124.8,1505,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,92.16,1100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.0,1250,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,123.904,980,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1100,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,192.0,1301,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,168.0,1299,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,3,400.0,3900,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,96.0,703,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,104.0,1144,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,1,440.0,3005,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,160.0,1500,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3,696.0,4201,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,0,32.0,600,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,640.0,4382,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,160.0,1500,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,134.4,1314,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1,79.2,703,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,112.0,1254,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,1,142.4,1623,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,104.0,1181,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,160.0,1691,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,136.0,1650,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,96.88,1026,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,121.6,1460,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,184.0,1642,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,96.0,975,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,124.688,1210,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,2,126.4,1361,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,156.8,1222,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2,102.528,1167,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,59.2,600,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,216.0,1710,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,179.2,1680,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,115.2,1157,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2,280.0,1800,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,73.6,630,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2,112.0,1350,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,184.0,1464,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1340,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,192.0,1415,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,129.6,1537,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,53.92,630,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,2,296.0,1900,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,227.2,2440,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,49.76,691,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,296.0,2400,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,129.6,1520,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,368.0,3092,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,44.104,612,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,110.4,1155,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,184.0,1842,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1,108.8,1318,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,3,92.8,1000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,110.4,1162,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1,104.0,1262,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,136.0,1610,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,232.0,1500,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,232.0,2100,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,302.4,2597,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,206.4,1904,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,102.528,1164,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,104.0,1201,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,136.0,1520,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,224.0,1632,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,120.0,1180,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,139.2,1370,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,232.0,1881,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2,288.0,2524,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2,240.0,2095,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,108.8,1265,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,288.0,2200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,147.2,1835,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,280.0,2077,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,3,192.0,1200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,53.856,458,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,144.0,1450,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,104.0,1100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,56.0,660,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2,193.6,1920,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,109.312,1205,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,2,139.2,1458,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,43.2,550,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,132.8,1200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,238.4,2135,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,208.0,2495,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,3,582.4,4235,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,3,176.0,1360,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,176.0,1655,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2,115.2,1225,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,256.0,1600,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,110.688,1155,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,120.0,1375,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,376.0,3000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,91.2,840,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,1,179.2,1732,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,105.6,933,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,117.12,1200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,125.984,896,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3,256.0,1839,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,88.0,900,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,147.2,1800,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,100.8,1167,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,80.0,650,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,3,172.8,1770,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3,313.6,2400,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,208.0,1600,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,1850,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,91.2,1059,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,136.0,1491,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,136.0,1200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,96.0,1135,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,62.4,516,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,656.0,6000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,208.0,1839,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,43.2,625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,88.0,1005,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,212.8,1626,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1,96.0,1100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,160.0,1348,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,106.0,1230,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,108.8,1250,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,176.0,1600,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,200.0,2000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,185.6,1940,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,1,110.4,1300,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1,149.84,1330,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1,104.0,1210,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,120.0,1164,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,0,348.8,3565,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2,248.0,2507,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,110.4,1290,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,19.2,418,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,103.68,1128,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,32.0,509,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,2,120.0,1436,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,88.0,645,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2,124.288,1255,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,94.4,1140,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,384.0,2376,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2,307.2,2470,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,104.0,1250,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,176.0,1880,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,220.8,2041,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,160.0,1411,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3,512.0,3500,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,64.672,710,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,124.8,1100,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,168.0,1640,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1,104.0,1165,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,120.0,1300,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,150.976,1704,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,238.4,1560,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,139.2,1645,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,164.8,1748,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,108.432,1200,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,2,360.0,3420,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,176.0,1510,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,206.4,1948,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,124.8,1242,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,1,208.0,3000,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,184.0,1248,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3,384.0,4395,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,208.0,1427,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,3,104.0,1220,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,144.0,1573,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2,172.8,2045,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,160.0,1600,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,552.0,4500,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,505.6,3155,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,27.2,418,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,94.4,1011,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,2,224.0,1933,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,102.4,1082,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,256.0,1560,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,91.2,950,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,99.2,1200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,275.2,1750,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,89.6,1009,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,139.2,1530,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,176.0,1880,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,224.0,1850,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,140.8,1244,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,200.0,1752,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,101.488,1275,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,144.0,1200,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,34.4,700,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,160.0,1279,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,102.64,1210,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1,120.0,1157,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2,184.0,1751,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,154.4,1880,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,157.584,1407,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,192.0,1600,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,111.376,1232,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,3,144.0,1588,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,2,264.0,3600,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,216.0,1719,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,153.6,1595,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,0,83.2,1000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,93.28,1060,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,152.0,1402,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,113.68,1225,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,124.8,1200,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,2,143.2,1350,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,288.0,2051,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2,249.6,2312,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,84.0,970,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,1,480.0,5000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3,404.8,2950,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,1,115.2,1390,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,136.656,1095,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,136.0,1350,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,104.0,1226,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,108.8,1168,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,198.4,1776,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,0,89.6,860,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,152.0,1650,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,0,188.8,1448,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,176.0,1633,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,2,259.2,2215,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,3,288.0,2569,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2,128.0,1150,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1,88.0,1060,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,119.232,1200,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3,288.0,3150,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,108.8,1330,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,128.0,1510,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,68.056,827,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.0,1,624.0,3800,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,131.2,1309,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,144.0,880,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,86.4,1041,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,142.4,1767,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,92.8,1100,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,1,115.2,1065,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,206.4,1814,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,124.8,850,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,3,120.0,1475,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,120.0,1353,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0,336.0,2100,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,153.6,1270,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,144.0,1400,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,144.0,1585,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,150.4,1270,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,2,896.0,7000,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,0,117.072,1355,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,272.0,2145,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,3,120.0,1192,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,176.0,1449,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,400.0,2500,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,240.0,1920,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,0,144.0,1350,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,121.6,1447,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1,171.2,1329,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,1,164.8,1513,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,2,120.0,1400,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,128.0,1245,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,128.0,1261,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,216.0,1590,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,168.0,1750,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,224.0,1500,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,1,480.0,3758,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,3,494.4,3200,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2,160.0,1195,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,64.0,648,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1,100.8,1100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1,108.0,1246,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,51.2,644,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,144.0,1035,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,57.28,702,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2,152.0,1820,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
